Sentiment,Tweets
[1],['    I have been living in Hyderabad for last  years \nHaving lived in Delhi Bangalore Pune Ch…']
[1],['  Automated\n\nMumbai weather as of \n\n°C feels like °C haze mm rain last h fair air quality\nHumidity …']
[1],['Automated\n\nMumbai weather as of \n\n°C feels like °C haze mm rain last h fair air quality\nHumidi… ']
[1],['I have been living in Hyderabad for last  years \nHaving lived in Delhi Bangalore Pune Chennai amp Mumbai  Undo… ']
[1],['  I have been living in Hyderabad for last  years \nHaving lived in Delhi Bangalore Pu… ']
[1],['  ight now Haze emperature C Humidity  Wind From SW at KPH Updated PM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From SW at KPH Updated PM Mumbai Weather']
[1],['Happy independence day to all Konkan weather updates th Aug light to medium rain fall in Mumbai and west ghats… ']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['  ight now Haze emperature C Humidity  Wind From SW at KPH Updated PM Mumbai Weather']
[1],['  Monsoon\n\nmonsoon nature india rain photography monsoonseason travel naturephotography love mumbai rainyday…']
[1],['  Monsoon\n\nmonsoon nature india rain photography monsoonseason travel naturephotography love mumbai rainyday…']
[1],['ight now Haze emperature C Humidity  Wind From SW at KPH Updated PM Mumbai Weather']
[1],['Monsoon\n\nmonsoon nature india rain photography monsoonseason travel naturephotography love mumbai… ']
[1],[' August weather in Mumbai and bikes dont go well together']
[1],['  ight now Haze emperature C Humidity  Wind From SW at KPH Updated PM Mumbai Weather']
[1],['ight now Haze emperature C Humidity  Wind From SW at KPH Updated PM Mumbai Weather']
[1],['  As of  pm Mumbai weather F  C haze humidity  wind  mph']
[1],['As of  pm Mumbai weather F  C haze humidity  wind  mph']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['  Automated\n\nMumbai weather as of \n\n°C feels like °C haze mm rain last h fair air quality\nHumidity …']
[1],['Automated\n\nMumbai weather as of \n\n°C feels like °C haze mm rain last h fair air quality\nHumidi… ']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['What is this gross weather Mumbai 😴😴']
[1],['WEAHE INFO Nowcast Warning issued at  Hrs IS dated  Moderate to intense spells of rain very likel… ']
[1],['  ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['ight now Haze emperature C Humidity  Wind From WSW at KPH Updated PM Mumbai Weather']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
[1],['  Weather update \n\nDelhi  °C\n\nMumbai  °C\n \nPratik’s Hotness  °C\n\nt if agree and a proud Pratikian \n \nONE MAN…']
