Sentiment,Tweets
[3],['  Some pictures of offline vaccine verification help desks set up at Dadar Wadala GB Sion and Matunga stations by ']
[3],['  Getting Visa is easier than ailway pass in Mumbai\n\n what suppose to do who has t… ']
[3],['  In photos Over  Mumbaikars get local train passes on Day \nMumbai MumbaiLocal\n\n']
[3],['  In photos Over  Mumbaikars get local train passes on Day \nMumbai MumbaiLocal\n\n']
[3],['  In photos Over  Mumbaikars get local train passes on Day \nMumbai MumbaiLocal\n\n']
[3],['In photos Over  Mumbaikars get local train passes on Day \nMumbai MumbaiLocal\n\n']
[3],['Make mandatory fully vaccination criteria for Essential category as well for commuting in MumbaiLocalwhy relaxa… ']
[3],['mumbailocal \nMaharashtra govt wants us to complete both doses before travelling by local And today amp tomorrow no… ']
[3],['  Mumbai\nMumbaiLocal\n\nGet Set Go\n\nill the time the App isnt ready \nOffline Verification Procedure for Covid Vacc…']
[3],['  Mumbai\nMumbaiLocal\n\nGet Set Go\n\nill the time the App isnt ready \nOffline Verification Procedure for Covid Vacc…']
[3],['  Mumbai Latest updates on August \nmumbaiweather MumbaiLocal BMC Maharashtra\n']
[3],['Mumbai Latest updates on August \nmumbaiweather MumbaiLocal BMC Maharashtra\n']
[3],['  Maharashtra Government issues revised guidelines effective th August 👇\n\nunlockguidelines BreakheChain maharashtraloc…']
[3],['  Maharashtra Government issues revised guidelines effective th August 👇\n\nunlockguidelines BreakheChain maharashtraloc…']
[3],['ishi Kapoor In conversation with Mumbaikars talking about the return of Mumbai local and their struggle… ']
[3],['  mumbailocal all set to resume for fully vaccinated peope from Sunday\nMumbai Municipal Corporation starts  help desk a…']
[3],['  MumbaiUnlockdown what are the new train travel rules \n\nmumbai MumbaiLocal mumbaikar   ']
[3],['  mumbailocal all set to resume for fully vaccinated peope from Sunday\nMumbai Municipal Corporation starts  help desk a…']
[3],['mumbailocal all set to resume for fully vaccinated peope from Sunday\nMumbai Municipal Corporation starts  he… ']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  Maharashtra Government issues revised guidelines effective th August 👇\n\nunlockguidelines BreakheChain maharashtraloc…']
[3],['Maharashtra Government issues revised guidelines effective th August 👇\n\nunlockguidelines BreakheChain… ']
[3],['  MumbaiUnlockdown what are the new train travel rules \n\nmumbai MumbaiLocal mumbaikar   ']
[3],['  MumbaiUnlockdown what are the new train travel rules \n\nmumbai MumbaiLocal mumbaikar   ']
[3],['MumbaiUnlockdown what are the new train travel rules \n\nmumbai MumbaiLocal mumbaikar  ']
[3],['Maharashtra govt permitted malls restaurants bars hotels  gymnasiums saloons beauty parlours and all shop… ']
[3],['  Passes being issued to Mumbaikars at railway stations \nSo what can you expect I visit Dadar station to find out more…']
[1],['MumbaiLocal rain Pass Fully vaccinated passengers buy Mumbai local train travel passes on day \nhe Brihanmumbai… ']
[3],['  Will you get vaccinated at cost if free vaccination are not available \nmumbai MumbaiLocal   ']
[3],['Will you get vaccinated at cost if free vaccination are not available \nmumbai MumbaiLocal   ']
[3],['  Mumbai metro trail run Hope this is up and running quickly mumbaikars need this it will be like a breath of fresh a…']
[3],['Mumbai metro trail run Hope this is up and running quickly mumbaikars need this it will be like a breath of fr… ']
[3],['  Verification counter at Palghar  by Palghar municipal council \n  \n  ']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  Some pictures of offline vaccine verification help desks set up at Dadar Wadala GB Sion and Matunga stations by ']
[3],['  Some pictures of offline vaccine verification help desks set up at Dadar Wadala GB Sion and Matunga stations by ']
[3],['  Some pictures of offline vaccine verification help desks set up at Dadar Wadala GB Sion and Matunga stations by ']
[3],['  Some pictures of offline vaccine verification help desks set up at Dadar Wadala GB Sion and Matunga stations by ']
[3],['  Some pictures of offline vaccine verification help desks set up at Dadar Wadala GB Sion and Matunga stations by ']
[3],['  WACH VIDEO  \n\nOffline booking for passes of Mumbailocaltrains opens today\n\nFor more Bollywood news and sports videos subsc…']
[3],['  Earlier this week I discussed implications of allowing only fully vaccinated people in mumbailocal and whether it shou…']
[3],['Earlier this week I discussed implications of allowing only fully vaccinated people in mumbailocal and whether it… ']
[3],['he Maharashtra government is likely to launch a mobile app this week to facilitate easy access to local train tick… ']
[3],['  Just Go Go See all the Beauty in the World\n\n\n\n\nmumbai mumbailocal mumbaikar india bombay maharashtra local…']
[3],['WACH VIDEO  \n\nOffline booking for passes of Mumbailocaltrains opens today\n\nFor more Bollywood news and sports v… ']
[3],['  PaintMeNaked rh uttle']
[3],['superactive leader Kirit Somaiya on a dharna outside the BMC chief mechanical engineer office at Worli becoz they a… ']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  Some pictures of offline vaccine verification help desks set up at Dadar Wadala GB Sion and Matunga stations by ']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['Some pictures of offline vaccine verification help desks set up at Dadar Wadala GB Sion and Matunga stations by… ']
[3],['  MumbaiLocal\nWatch\n\nFinally  verification of fully vaccinated certificates begins at Mumbai railway stations\n\nMumbai…']
[3],['  Verification counter at Palghar  by Palghar municipal council \n  \n  ']
