,Screen Name ,User Name ,Tweet Created At,Tweet Text,User Location,Retweet Count,Retweeted,Phone Type,Favorite Count,Favorited ,Replied
31,MayurSawant3093,Mayur Sawant,2021-08-13 10:16:14,"RT @mybmc: #MumbaiWeather Forecast Aug 13 : LIGHT TO MODERATE RAIN IN CITY AND SUBURBS. 

High tide
15:09 hrs – 4.28 mtr 

Low tide :
21:10…","Mumbai, India",4,False,Twitter for Android,0,False,None
32,RajuAdsul,Raju Sudam Adsul राजु सुदाम अडसुळ,2021-08-13 09:30:22,"RT @mybmc: #MumbaiWeather Forecast Aug 12 : Light to moderate rain in City &amp; Suburbs.

High tide
14:31 - 4.44 mtr

Low tide :
20:32 - 1.00m…",,5,False,Twitter for Android,0,False,None
33,RajuAdsul,Raju Sudam Adsul राजु सुदाम अडसुळ,2021-08-13 09:29:17,"RT @mybmc: #MumbaiWeather Forecast Aug 13 : LIGHT TO MODERATE RAIN IN CITY AND SUBURBS. 

High tide
15:09 hrs – 4.28 mtr 

Low tide :
21:10…",,4,False,Twitter for Android,0,False,None
34,RetweetsMumbai,Mumbai News & Retweets,2021-08-13 06:59:43,"RT @fpjindia: #Mumbai: Click here for water level in city's seven lakes as issued by #BMC on August 13
#MumbaiRains #mumbaiweather 
https:/…",Mumbai,1,False,RetweetsMumbaiOne,0,False,None
35,fpjindia,Free Press Journal,2021-08-13 06:57:52,"#Mumbai: Click here for water level in city's seven lakes as issued by #BMC on August 13
#MumbaiRains… https://t.co/9acC38LtLZ",India,1,False,Twitter Web App,0,False,None
36,kamalsavla,Kamal Savla,2021-08-13 06:09:42,"RT @mybmc: #MumbaiWeather Forecast Aug 13 : LIGHT TO MODERATE RAIN IN CITY AND SUBURBS. 

High tide
15:09 hrs – 4.28 mtr 

Low tide :
21:10…",Mumbai,4,False,Twitter for Android,0,False,None
37,mybmc,"माझी Mumbai, आपली BMC",2021-08-13 06:02:59,"#MumbaiWeather Forecast Aug 13 : LIGHT TO MODERATE RAIN IN CITY AND SUBURBS. 

High tide
15:09 hrs – 4.28 mtr 

Low… https://t.co/fKo8Ps4TUS","Mumbai, India",4,False,Twitter for Android,43,False,None
38,Aliasgar119,Aliasgar Tinwala,2021-08-13 05:54:24,"RT @iVishvendra: Absolutely stunning visual during monsoon. Maharashtra / Goa have some amazing ghats to look at. Nature at it's best

#mon…",Vasai,73,False,Twitter for Android,0,False,None
39,MyMumbaiWeather,My Mumbai Weather,2021-08-13 05:09:17,#MumbaiWeather Mostly Cloudy today! With a high of 30C and a low of 26C.,"Mumbai, India",0,False,IFTTT,0,False,None
40,iamsdadia,Shreyans,2021-08-13 02:31:13,"#MumbaiWeather - Sunrise: August 13, 2021 at 06:18AM AM Rain today! With a high of: 29C and a low of:26C #DailyUpdate #WeatherReports",Mumbai,0,False,IFTTT,0,False,None
