,Screen Name ,User Name ,Tweet Created At,Tweet Text,User Location,Retweet Count,Retweeted,Phone Type,Favorite Count,Favorited ,Replied
77,ImRkhatawate,Ritesh Khatawate🇮🇳,2020-02-25 08:05:32,@ishanagarwal24 Realme X50 Pro Is Good From This,"Gadag, India",0,False,Twitter for Android,1,False,1232214556782419970
78,DebojitAcharjee,Debojit Acharjee,2020-02-25 08:05:31,"Realme X50 Pro comes with 5G, 6 cameras, fast charging and a super-fast screen     - CNET https://t.co/TpLtdLzmLU https://t.co/DYqGfX54eE",,0,False,IFTTT,0,False,None
79,akashdasrko96,Akash Das,2020-02-25 08:05:30,@IqooInd @milindrunning @LaurenGottlieb @kkundrra @IqooInd you're flop before sold in India. Shame on you. Realme X50 pro better,"अगरतला, भारत",0,False,Twitter for Android,0,False,1232209060180582400
80,khurshidparwez1,khurshid parwez,2020-02-25 08:05:17,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","Orissa, India",428,False,Twitter for Android,0,False,None
81,Beingvicky786,Half Good Fully MAD,2020-02-25 08:05:12,This pic of #SalmanKhan during the ad shoot for #realme confirms that his appearance from #Radhe is most probably g… https://t.co/dQk2PW9zdJ,,2,False,Twitter for Android,4,False,None
82,sultan02011972s,Sultan Ahmed,2020-02-25 08:04:59,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","Birmutrapur,Odisha",428,False,Twitter for Android,0,False,None
83,mohammad146,Mohammad,2020-02-25 08:04:58,"@chetanbhawani The Realme X50 pro just kill the IQoo 3 ... Better design , better display and also better price..
N… https://t.co/YFE6hOf2qp",Gujarat,0,False,Twitter for Android,0,False,1232212024249044992
84,Unbeatable_Deb,Deb,2020-02-25 08:04:46,@ishanagarwal24 Realme this time nails it😍,,0,False,Twitter for Android,3,False,1232214556782419970
85,saadi31969331,S.R,2020-02-25 08:04:41,"RT @TechieGuy_: Realme K30 pro will launch in March. Their is no punch hole this time.
#RedmiK30pro #RedmiK30 https://t.co/xcPSehs49U",,1,False,Twitter for Android,0,False,None
86,TechyFrank,Shubham Bishnoi,2020-02-25 08:04:40,@MadhavSheth1 @BeingSalmanKhan @realmemobiles Spotted Realme 6 @stufflistings @AmreliaRuhez,,0,False,Twitter for Android,1,False,1232191853547663360
87,radhe78270334,@kickreloaded.,2020-02-25 08:04:37,"RT @KiraakSalmaniac: Exclusive Update:- Megastar #SalmanKhan Is the Brand Ambassador of @realmemobiles 😍
*
#RealMeMobiles 
#RealMe
#kirraak…",,32,False,Twitter for Android,0,False,None
88,hnsingh77,Harinath Singh,2020-02-25 08:04:25,"Realme Buds 2 with Mic for Android Smartphones (Black)
         https://t.co/eu4ElK3vsB https://t.co/6QUHCJZ9Pq","Lucknow, India",0,False,IFTTT,0,False,None
89,jokeforwhatsapp,Joke For Whats app,2020-02-25 08:04:24,"https://t.co/KHXVLkALcb
            Realme Buds 2 with Mic for Android Smartphones (Black) https://t.co/IH6Qg9DQBF",,0,False,IFTTT,0,False,None
90,kunald_original,Kunal Das ❄️,2020-02-25 08:04:16,"@MadhavSheth1 @being_salida @BeingSalmanKhan @realmemobiles So, it's #Realme and not #Redmi !

BTW, good choice… https://t.co/2Y0whodUgz","Kolkata,W.B.",0,False,Twitter for Android,0,False,1232191853547663360
91,DKG25256,Dark Knight,2020-02-25 08:04:14,We need a comparison between IQOO and Realme X50 pro @C4ETech @C4EAsh,,0,False,Twitter for Android,0,False,None
92,Unbeatable_Deb,Deb,2020-02-25 08:03:58,"@AndroidSaint Realme ui, miui with poco launcher, one ui, oxygen os is better",,0,False,Twitter for Android,0,False,1232214142502739968
93,BeingKalptaru,KT,2020-02-25 08:03:55,RT @iampriyanshus: Hurrah!   @BeingSalmanKhan  sir join hands with #Realme as new Brand Ambassador 🤘🏻 Can't wait to see the ad.  #realmeSal…,"Bhubaneshwar, India",5,False,Twitter for Android,0,False,None
94,KiyezutoA,kiyezuto a Zhimomi,2020-02-25 08:03:49,@realmecareIN @Abhishe41724752 And realme 5 pro...?,,0,False,Twitter for Android,0,False,1232187171395665920
95,Shivendra8319,Shivendra K. Mishra,2020-02-25 08:03:44,"Realme Buds 2 with Mic for Android Smartphones (Black)
         https://t.co/ZDwDPpSfXl https://t.co/Ky0hImkOfF","(Mp) Rewa, INDIA",0,False,IFTTT,0,False,None
96,BeingKalptaru,KT,2020-02-25 08:03:39,"RT @Shivamchawla05: Wow what a good news rough and tough realme phones with rough and tough bhai  @BeingSalmanKhan .
Damn excited.😍😍😍😍😍
@Ma…","Bhubaneshwar, India",7,False,Twitter for Android,0,False,None
97,Deepans13294367,Deepanshu Gupta,2020-02-25 08:03:38,@realmemobiles SALLU BHAI-TERE NAAM-BODYGUARD-DABANG-SUlTAN-REALME BRAND AMBASSADOR,,0,False,Twitter for Android,0,False,1232145693634105344
98,ImNani_22,Nani,2020-02-25 08:03:29,@aatechnology_in @oneplus @SamsungIndia Any device from Oneplus from price range 30k - 45k mainly for better update… https://t.co/nYaX9yOTuC,,0,False,Twitter for Android,0,False,1231924133925183488
99,BeingFakhruddin,F D Aŋѕarι,2020-02-25 08:03:29,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…",🇮🇳,429,False,Twitter for Android,0,False,None
100,realmecareIN,realme India Support,2020-02-25 08:03:23,"@kamaljaisalmer Hey, you can use a 4G SIM in realme X50 Pro. Thanks!🙂",India,0,False,Twitter Web App,0,False,1231897768228261889
101,krishnakhajanch,Krishna Khajanchi,2020-02-25 08:03:02,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…",,429,False,Twitter Web App,0,False,None
102,RealMe__912,남주니 베개⁷,2020-02-25 08:02:56,RT @BTS_twt: Thanks Jimmy 🥰🎷🎷😄 https://t.co/RiJN6PoXjn,金南俊,88260,False,Twitter for iPhone,0,False,None
103,krishnakhajanch,Krishna Khajanchi,2020-02-25 08:02:56,"@MadhavSheth1 @realmemobiles @BeingSalmanKhan I belong to the Clan...
That is #realmeSalman's Ardent Fan...
All the… https://t.co/mVI5xsYDlk",,0,False,Twitter Web App,0,False,1232191853547663360
104,AlexDavid000,Alex David🏅,2020-02-25 08:02:54,@utsavtechie I think if would get a choice I will surely go with realme X50 Pro @realmemobiles rocks🤘,"New Vijay Nagar, Ghaziabad",0,False,Twitter for Android,2,False,1232212485391831040
105,SAS_ShaAamiSal,VINEET(K-A-B-I-R × S-I-N-G-H) 2019's BIGGEST HIT,2020-02-25 08:02:42,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","Indore, India",429,False,Twitter for Android,0,False,None
106,ashishak49,Radhey....,2020-02-25 08:02:38,time to buy a new realme mobile #realmeSalman,India,0,False,Twitter for Android,0,False,None
107,Technicational,Payton Wilmott,2020-02-25 08:02:29,"FCC leaks photos of the Realme 6i - 48MP main camera, faster charging WEBLINK@ https://t.co/0XZIWEKL1P https://t.co/A4bp7fTROy","Kingston, Jamaica",0,False,IFTTT,0,False,None
108,Technicational,Payton Wilmott,2020-02-25 08:02:24,Our Realme X50 Pro 5G key features video is up WEBLINK@ https://t.co/ZfsBVYEt6c https://t.co/IcRRuiylJJ,"Kingston, Jamaica",0,False,IFTTT,0,False,None
109,butla_sagar,#mifan Sagar butla,2020-02-25 08:02:17,"@stufflistings @IqooInd  For those who saying overpriced compared to realme x50 pro..
iQoo3 camera is way better th… https://t.co/81e9hBDZ7M",,0,False,Twitter for Android,2,False,1232211247678054403
110,KhetanSunder,Shyam Sunder Khetan,2020-02-25 08:02:02,"@AmreliaRuhez @stufflistings @MadhavSheth1 @TrakinTech 
To confirm realme 6 is with 64mp quad cam.
@realmecareIN https://t.co/XmUZA6Damq",,0,False,Twitter for Android,2,False,None
111,a3c95ea9ec7243b,Sachin vc 10,2020-02-25 08:01:29,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","Bijapur Karnataka, India",429,False,Twitter for Android,0,False,None
112,DivyaSh96777679,Divy Shah,2020-02-25 08:01:21,"@MadhavSheth1 TERENAM
SULTAN
JUDWA
BODYGUARD
DABANGG

Means #SalmanKhan join with realme family? 
@realmecareIN… https://t.co/g2tZ0mZCTC",,0,False,Twitter for Android,1,False,1232153229615673348
113,aryam_jha,# AA 5 ARYAN,2020-02-25 08:01:13,"RT @realmemobiles: Setting the pace of the future with India's First 5G Smartphone #realmeX50Pro:
-SDM 865
-6 Cameras with 20x Zoom
-65W Su…","India,Bihar,madhubani",23,False,Twitter Web App,0,False,None
114,neiltwitz,Neil Shah,2020-02-25 08:01:03,@CounterPointTR @gareth99m @mobilekang @MKlaehne @JeffFieldhack @MobilePeter @cristianoamon @qualcomm_in… https://t.co/KkNb6QIaEP,Global,0,False,Twitter Web App,1,False,1232186699414786048
115,realmecareIN,realme India Support,2020-02-25 08:00:55,"@rayson_tang Hey, kindly refer to the official social media handle of realme Malaysia for more information. Thanks!🙂 https://t.co/qbHdPXehki",India,0,False,Twitter Web App,0,False,1232137243348762624
116,BeingAbhi_Jha,Abhi Jha,2020-02-25 08:00:45,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","Bihar, India",429,False,Twitter for Android,0,False,None
117,umar_wahla1,only salman Khan fans megastar of Bollywood,2020-02-25 08:00:25,"RT @KiraakSalmaniac: Exclusive Update:- Megastar #SalmanKhan Is the Brand Ambassador of @realmemobiles 😍
*
#RealMeMobiles 
#RealMe
#kirraak…","Riyadh, Kingdom of Saudi Arabi",32,False,Twitter for Android,0,False,None
118,vikasbhansali88,Viz_88,2020-02-25 08:00:22,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","Mumbai, India",429,False,Twitter for Android,0,False,None
119,umar_wahla1,only salman Khan fans megastar of Bollywood,2020-02-25 08:00:21,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","Riyadh, Kingdom of Saudi Arabi",429,False,Twitter for Android,0,False,None
120,IAMDEEPGUPTA,SUMIT GUPTA ( Deep ) 🇮🇳,2020-02-25 08:00:14,@Spidergamer088 @utsavtechie Anytime realme,"Girgaon, Mumbai",0,False,Twitter for Android,1,False,1232212870823391232
121,thematridox,Matridox,2020-02-25 08:00:07,"It’ll go on sale “soon.”

https://t.co/ygAZmXKSZV",Online,0,False,Buffer,0,False,None
122,kunald_original,Kunal Das ❄️,2020-02-25 08:00:06,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…","Kolkata,W.B.",429,False,Twitter for Android,0,False,None
123,IAMDEEPGUPTA,SUMIT GUPTA ( Deep ) 🇮🇳,2020-02-25 08:00:03,@utsavtechie Mein iqoo ko INOO karta hoon. Seriously they have done cost cutting drastically. Old imx 582 and 45k f… https://t.co/BfHOeZHvj6,"Girgaon, Mumbai",0,False,Twitter for Android,2,False,1232212485391831040
124,aneesh_black,Aneesh_Suriya,2020-02-25 08:00:01,@realmemobiles Salman khan new brand ambassador of realme,"Trivandrum, karala",0,False,Twitter Web App,0,False,1232145693634105344
125,pakistan_realme,realme Pakistan,2020-02-25 08:00:00,Hey real fans! The all new #QuadCameraBatteryKing #realme5i is packed with many cool features to satisfy your gamin… https://t.co/Dx0VBpdZBe,Pakistan,0,False,TweetDeck,1,False,None
126,HeartsSalman,MEGASTARSalmanBhai,2020-02-25 07:59:45,"RT @KiraakSalmaniac: Exclusive Update:- Megastar #SalmanKhan Is the Brand Ambassador of @realmemobiles 😍
*
#RealMeMobiles 
#RealMe
#kirraak…","Dubai, United Arab Emirates",32,False,Twitter Web App,0,False,None
127,rapunzeey,dw,2020-02-25 07:59:42,"@rlthingy realme xt, 3.5, 2020 feb",,0,False,Twitter for Android,0,False,1232208723629633536
128,notorious_heart,WE LOVE U SK :)),2020-02-25 07:59:38,"RT @MadhavSheth1: After bringing you the best of Tech World, now it’s time to bring to you the best of Entertainment World.

Bhai @BeingSal…",New Delhi,429,False,Twitter Web App,0,False,None
129,akhiljoseph,Akhil Joseph,2020-02-25 07:59:34,"#Realme Reveals Its Plans In 2020 https://t.co/fQkBnPegzy

#Android, #news, #smartphones, #like4like, #likeforlike,… https://t.co/dDWwqO0jW1","delhi, india",0,False,Twitter Web App,0,False,None
130,PassionManipal,Vicas Passion,2020-02-25 07:59:19,"@ShokeenSanchit unlike redmi, realme and poco counterparts, this phone seems like a truly premium and delivers both… https://t.co/P3zv5W6J9B","Udupi, India",0,False,Twitter Web App,1,False,1232213301704003584
131,lamielcarl,GrabCarl,2020-02-25 07:59:15,Realme X50 Pro 5G officially announced in India https://t.co/WuMPpLTED8,Manila/Ibiza,0,False,IFTTT,0,False,None
132,IamNobodyFor_U,It's NoBody,2020-02-25 07:59:05,RT @coolkishore59: @MadhavSheth1 @BeingSalmanKhan @realmemobiles I'm big fan of Salman khan  there are no words bcoz the realme is going to…,Not Exist For U,1,False,Twitter for Android,0,False,None
133,AtulBazaar,Atul Tech Bazaar,2020-02-25 07:58:59,@MadhavSheth1 @BeingSalmanKhan @realmemobiles Swagat nhi karoge hamara !!!!! realme 6 &amp; Realme band #realmesalman,,0,False,Twitter for Android,2,False,1232191853547663360
134,DILIPVNS6278,DILIP KUMAR SINGH,2020-02-25 07:58:58,@TechnicalGuruji @SamsungIndia please share detail camera performance in comparison with Redmi Note 8pro and realme… https://t.co/anPdFPnYgt,"Varanasi, India",0,False,Twitter for Android,0,False,1232209508442742787
135,skdevil17,sehajsingh,2020-02-25 07:58:50,"@myself__gb @stufflistings but will u use 5g ? if not , then treat is as a 4g phone , and this makes more practical… https://t.co/o90Ot7wX0A","Chandigarh, India",0,False,Twitter Web App,0,False,1232212971625091072
136,Pekothehunter,Squirtle🐳,2020-02-25 07:58:47,@stufflistings Realme x50 better,Pallet town,0,False,Twitter for iPhone,0,False,1232211247678054403
137,realmecareIN,realme India Support,2020-02-25 07:58:43,"@sgs130106tony1 Hey, you can head to our official website following the link given below for more information on yo… https://t.co/70NmmUczOm",India,0,False,Twitter Web App,0,False,1231781320008667136
138,sarthak2002,Sarthak Roy,2020-02-25 07:58:27,@utsavtechie iqoo is a shit....realme is far better @utsavtechie @Dhananjay_Tech @ChinmayDhumal @RaoSumukh,India,0,False,Twitter Web App,3,False,1232212485391831040
